자치구,행정동_코드,행정동_코드_명,금융MBTI,군집,대표_아파트_단지,상권_유형,상권_원형,접근성_교통_키워드,상권_장점_키워드,상권_단점_리스크_키워드,주요_배후수요_특성,키워드_접근성인프라,키워드_소비배후수요,키워드_환경리스크,추천_유망_업종,비추천_주의_업종,타깃_업종,업종_공백,업종_강점,상권_한줄평,유형,사분면,기회_유형,기회점수,기회순위,배율,격차금액_분기,잔차_추세,기회_인사이트,해석주의,상주인구,직장인구,직주비,청년비율,청년인구비율,1인가구비율,아파트_평균_시가,아파트비중순위,지하철역,집객시설,경도,위도
강남구,11680640,역삼1동,영앤레버리지형,0,"역삼럭키, 역삼푸르지오, 논현아크로힐스, 논현동고급빌라",도심오피스·야간유흥형,오피스·업무형,"2호선 역삼역·강남역, 9호선 언주역·신논현역 더블 역세권","테헤란로 IT/금융 대기업 직장인 밀집, 24시간 불야성 상권, 1인가구 직장인 배후수요 풍부","유흥가 및 주점 밀집으로 인한 야간 소음, 취객/치안 호불호, 빌라촌 주차난, 주말 오피스가 공동화",2030 IT/스타트업 직장인 1인가구 및 야간 상업 종사자,#역세권 #집객시설밀집 #의료허브 #주차난,#2030청년가구 #직장인밀집,#유흥가소음 #주말공동화,"회식형 고깃집/이자카야, 24시 배달전문점, 코인빨래방, 샐러드/포케 도시락, 피트니스","아동용품점, 유아/초등 학원, 대형 완구점","[데이터] 생활용품·무인점포·세탁 / 음식점·카페·배달전문점  [현장키워드] 회식형 고깃집/이자카야, 24시 배달전문점, 코인빨래방, 샐러드/포케 도시락, 피트니스","생활용품(×0.06), 음식(×0.07)",여가·문화(×4.61),평일 낮 직장인 점심/카페 소비와 밤~새벽 야간 주점/배달 소비가 24시간 이어지는 고회전 상권,기대수준,안정(초과),④ 검증·포화형,,,1.0202569923258793,23715270388.04663,-0.040231024423003,"[오피스·업무형] 인구·인프라로 본 기대소비 대비 실제 ×1.02 (분기 약 237억 원 웃돎, 추세 보합). 유사 원형 동 대비 생활용품(×0.06), 음식(×0.07) 비중이 낮아 해당 업종 공급 여지. 여가·문화(×4.61)은 이미 강세라 신규 진입 시 차별화 필요. 수요는 검증됐지만 경쟁 치열 — 차별화 콘셉트 없으면 비추천.",,36552.848333333335,174043.08333333334,5.927351681239364,0.4773780881403673,0.4492039325987665,0.4581178231362733,307439893.0,0.6933962264150944,1.0,542.0,127.03549922946767,37.50084049923532
강남구,11680650,역삼2동,자산안정형,2,"역삼럭키, 역삼푸르지오, 논현아크로힐스, 논현동고급빌라",도심오피스·야간유흥형,직주혼합형,"2호선 역삼역·강남역, 9호선 언주역·신논현역 더블 역세권","테헤란로 IT/금융 대기업 직장인 밀집, 24시간 불야성 상권, 1인가구 직장인 배후수요 풍부","유흥가 및 주점 밀집으로 인한 야간 소음, 취객/치안 호불호, 빌라촌 주차난, 주말 오피스가 공동화",2030 IT/스타트업 직장인 1인가구 및 야간 상업 종사자,#역세권공백 #집객시설밀집 #주차난,#직장인밀집,#유흥가소음 #주말공동화 #경쟁과열가능,"회식형 고깃집/이자카야, 24시 배달전문점, 코인빨래방, 샐러드/포케 도시락, 피트니스","아동용품점, 유아/초등 학원, 대형 완구점","[데이터] 주점·이자카야·노래방 / 식자재마트·정육·반찬가게  [현장키워드] 회식형 고깃집/이자카야, 24시 배달전문점, 코인빨래방, 샐러드/포케 도시락, 피트니스","유흥(×0.05), 식료품(×0.06)",여가·문화(×9.31),평일 낮 직장인 점심/카페 소비와 밤~새벽 야간 주점/배달 소비가 24시간 이어지는 고회전 상권,초과달성,안정(초과),④ 검증·포화형,,,26.7976339991813,697762470425.3844,0.0418739685792867,"[직주혼합형] 인구·인프라로 본 기대소비 대비 실제 ×26.80 (분기 약 6,978억 원 웃돎, 추세 보합). 유사 원형 동 대비 유흥(×0.05), 식료품(×0.06) 비중이 낮아 해당 업종 공급 여지. 여가·문화(×9.31)은 이미 강세라 신규 진입 시 차별화 필요. 수요는 검증됐지만 경쟁 치열 — 차별화 콘셉트 없으면 비추천. ※ 배율 극단(×5↑): 대형점·본사 매출 주소 집계 가능성, 현장 확인 필요","배율 극단(×5↑): 대형점·본사 매출 주소 집계 가능성, 현장 확인 필요",29013.28833333333,58082.083333333336,1.5372510179377132,0.244277539341917,0.296819438956934,0.1774565389174239,689282358.0,0.589622641509434,0.0,195.0,127.04489567185156,37.4984856759158
강남구,11680655,도곡1동,자산안정형,2,"도곡렉슬, 타워팰리스1·2·3차, 도곡개포한신",자산안정·학군근린형,고자산·아파트형,"3호선·수인분당선 도곡역, 매봉역 카페거리 인접","타워팰리스·렉슬의 탄탄한 자산가 배후, 양재천 산책로 쾌적성, 대치동 학원가 도보 접근성","상권이 특정 블록(매봉역 먹자골목, 렉슬상가)에 한정되어 상권 확장성 제한적",5060 자산가 시니어 및 대치동 통학 중고생 자녀를 둔 40대 가족,#역세권 #의료허브 #공원·숲세권,#초고자산 #직장인밀집 #학원가·학군,#주말공동화 #소비위축추세 #경쟁과열가능,"유러피언 브런치/카페, 전문 클리닉(정형외과/피부과), 프리미엄 시니어 헬스케어, 플라워샵","클럽/나이트 등 유흥업소, 저가 무인매장","[데이터] 의류·잡화 편집숍 / 식자재마트·정육·반찬가게  [현장키워드] 유러피언 브런치/카페, 전문 클리닉(정형외과/피부과), 프리미엄 시니어 헬스케어, 플라워샵","의류·신발(×0.05), 식료품(×0.10)","여가·문화(×7.05), 의료비(×1.57)",대치동 학원가와 양재천 힐링 라이프를 동시에 누리는 고소득 안정형 가족 상권,초과달성,식어가는 강세상권,⑤ 경고(둔화),,,2.6724705255862946,22755795766.48462,-0.1442209735896104,"[고자산·아파트형] 인구·인프라로 본 기대소비 대비 실제 ×2.67 (분기 약 228억 원 웃돎, 추세 악화). 유사 원형 동 대비 의류·신발(×0.05), 식료품(×0.10) 비중이 낮아 해당 업종 공급 여지. 여가·문화(×7.05), 의료비(×1.57)은 이미 강세라 신규 진입 시 차별화 필요. 강세였으나 식는 중 — 신규 진입 보수적, 업종 전환 수요 관찰.",,18421.49,30360.916666666668,1.6197450637340665,0.2575856035991002,0.2930467091295117,0.1085674097664543,896100276.0,0.5212264150943396,1.0,142.0,127.04101152997734,37.48889136331354
강남구,11680656,도곡2동,자산안정형,2,"도곡렉슬, 타워팰리스1·2·3차, 도곡개포한신",자산안정·학군근린형,오피스·업무형,"3호선·수인분당선 도곡역, 매봉역 카페거리 인접","타워팰리스·렉슬의 탄탄한 자산가 배후, 양재천 산책로 쾌적성, 대치동 학원가 도보 접근성","상권이 특정 블록(매봉역 먹자골목, 렉슬상가)에 한정되어 상권 확장성 제한적",5060 자산가 시니어 및 대치동 통학 중고생 자녀를 둔 40대 가족,#다중역세권 #공원·숲세권,#초고자산 #직장인밀집 #학원가·학군,#주말공동화 #경쟁과열가능,"유러피언 브런치/카페, 전문 클리닉(정형외과/피부과), 프리미엄 시니어 헬스케어, 플라워샵","클럽/나이트 등 유흥업소, 저가 무인매장","[데이터] 의류·잡화 편집숍 / 의원(내과·소아과·치과)·약국  [현장키워드] 유러피언 브런치/카페, 전문 클리닉(정형외과/피부과), 프리미엄 시니어 헬스케어, 플라워샵","의류·신발(×0.09), 의료비(×0.12)",여가·문화(×4.52),대치동 학원가와 양재천 힐링 라이프를 동시에 누리는 고소득 안정형 가족 상권,초과달성,성장하는 강세상권,③ 확장형,,,4.6207794885857405,51776238279.68566,0.218150996212412,"[오피스·업무형] 인구·인프라로 본 기대소비 대비 실제 ×4.62 (분기 약 518억 원 웃돎, 추세 개선). 유사 원형 동 대비 의류·신발(×0.09), 의료비(×0.12) 비중이 낮아 해당 업종 공급 여지. 여가·문화(×4.52)은 이미 강세라 신규 진입 시 차별화 필요. 이미 강하고 더 커지는 중 — 핵심가 대신 2선 입지·배후 골목 공략.",,26751.915,91726.66666666669,2.598413379073756,0.1999203626562117,0.2347585403161191,0.0663019884915143,1449913427.0,0.1910377358490566,3.0,118.0,127.04901486736784,37.48549151388995
강남구,11680660,개포1동,자산안정형,2,"디에이치퍼스티어아이파크, 개포자이프레지던스, 개포래미안포레스트",고소득·신축대단지형,고자산·아파트형,"양재대로·개포지하차도 인접, 구룡역/대모산입구역 접근, 대모산·양재천 인접","숲세권의 쾌적하고 조용한 주거환경, 압도적인 가구 소득수준, 초·중품아 안전한 도보통학","신축 대단지 상가 소송 및 공실 장기화, 일상 생필품 및 외식 인프라 부족(대치동 상권 의존), 높은 상가 분양가",3040 고소득 전문직 부부 및 미취학·초등 자녀 가구,#역세권공백 #공원·숲세권,#초고자산 #신축입주,#상가공실 #고임대료 #소비유출,"프리미엄 베이커리, 유기농 식료품/반찬가게, 1인 PT/필라테스, 아동 전문의원","저가형 테이크아웃, 유흥주점(입점 불가), 대형 가전/가구점","[데이터] 피트니스·필라테스·키즈카페·공방 / 음식점·카페·배달전문점  [현장키워드] 프리미엄 베이커리, 유기농 식료품/반찬가게, 1인 PT/필라테스, 아동 전문의원","여가·문화(×0.10), 음식(×0.19)","의료비(×3.00), 의류·신발(×2.04)",입주는 완료되었으나 상가 공실로 인해 필수 생활소비의 외부 유출이 큰 독점 잠재력 상권,저평가,안정(저평가),② 유출보완형 기회,61.8,88.0,0.2643777977519122,-935310267.7727752,0.0342169897729836,"[고자산·아파트형] 인구·인프라로 본 기대소비 대비 실제 ×0.26 (분기 약 9억 원 밑돎, 추세 보합). 유사 원형 동 대비 여가·문화(×0.10), 음식(×0.19) 비중이 낮아 해당 업종 공급 여지. 의료비(×3.00), 의류·신발(×2.04)은 이미 강세라 신규 진입 시 차별화 필요. 수요 대비 소비가 꾸준히 밖으로 샘 — 빠진 필수업종을 채우는 근린형 진입.",,15921.845833333333,1997.5833333333333,0.5074648928307465,0.1902439024390244,0.2220252372510167,0.1437709875899468,1223110587.0,0.2334905660377358,0.0,38.0,127.06232784199904,37.47778161565642
강남구,11680670,개포2동,자산안정형,2,"디에이치퍼스티어아이파크, 개포자이프레지던스, 개포래미안포레스트",고소득·신축대단지형,고자산·아파트형,"양재대로·개포지하차도 인접, 구룡역/대모산입구역 접근, 대모산·양재천 인접","숲세권의 쾌적하고 조용한 주거환경, 압도적인 가구 소득수준, 초·중품아 안전한 도보통학","신축 대단지 상가 소송 및 공실 장기화, 일상 생필품 및 외식 인프라 부족(대치동 상권 의존), 높은 상가 분양가",3040 고소득 전문직 부부 및 미취학·초등 자녀 가구,#다중역세권 #공원·숲세권,#초고자산 #신축입주,#상가공실 #고임대료 #소비유출 #소비위축추세,"프리미엄 베이커리, 유기농 식료품/반찬가게, 1인 PT/필라테스, 아동 전문의원","저가형 테이크아웃, 유흥주점(입점 불가), 대형 가전/가구점","[데이터] 생활용품·무인점포·세탁  [현장키워드] 프리미엄 베이커리, 유기농 식료품/반찬가게, 1인 PT/필라테스, 아동 전문의원",생활용품(×0.32),"유흥(×2.74), 교육(×1.59)",입주는 완료되었으나 상가 공실로 인해 필수 생활소비의 외부 유출이 큰 독점 잠재력 상권,저평가,위축되는 약세상권,⑥ 주의(위축),,,0.4330450060946649,-3169029870.9128985,-0.1074263212814995,"[고자산·아파트형] 인구·인프라로 본 기대소비 대비 실제 ×0.43 (분기 약 32억 원 밑돎, 추세 악화). 유사 원형 동 대비 생활용품(×0.32) 비중이 낮아 해당 업종 공급 여지. 유흥(×2.74), 교육(×1.59)은 이미 강세라 신규 진입 시 차별화 필요. 기대보다 약하고 더 약해지는 중 — 원인(재건축·공동화) 확인 전 진입 보류.",,32566.8,8816.0,0.2122854128704325,0.2602138678430996,0.2868643460822231,0.0889863916344363,1193422232.0,0.0542452830188679,3.0,135.0,127.06901579411922,37.48467061599813
강남구,11680690,개포4동,자산안정형,2,"디에이치퍼스티어아이파크, 개포자이프레지던스, 개포래미안포레스트",고소득·신축대단지형,가족·아파트단지형,"양재대로·개포지하차도 인접, 구룡역/대모산입구역 접근, 대모산·양재천 인접","숲세권의 쾌적하고 조용한 주거환경, 압도적인 가구 소득수준, 초·중품아 안전한 도보통학","신축 대단지 상가 소송 및 공실 장기화, 일상 생필품 및 외식 인프라 부족(대치동 상권 의존), 높은 상가 분양가",3040 고소득 전문직 부부 및 미취학·초등 자녀 가구,#역세권공백 #공원·숲세권,#신축입주,#상가공실 #고임대료,"프리미엄 베이커리, 유기농 식료품/반찬가게, 1인 PT/필라테스, 아동 전문의원","저가형 테이크아웃, 유흥주점(입점 불가), 대형 가전/가구점","[현장키워드] 프리미엄 베이커리, 유기농 식료품/반찬가게, 1인 PT/필라테스, 아동 전문의원",,"생활용품(×3.77), 여가·문화(×1.60)",입주는 완료되었으나 상가 공실로 인해 필수 생활소비의 외부 유출이 큰 독점 잠재력 상권,기대수준,안정(저평가),② 유출보완형 기회,69.3,49.0,0.6956764838822489,-1586364953.6204324,0.017929704452728,"[가족·아파트단지형] 인구·인프라로 본 기대소비 대비 실제 ×0.70 (분기 약 16억 원 밑돎, 추세 보합). 생활용품(×3.77), 여가·문화(×1.60)은 이미 강세라 신규 진입 시 차별화 필요. 수요 대비 소비가 꾸준히 밖으로 샘 — 빠진 필수업종을 채우는 근린형 진입.",,18802.38333333333,6909.5,0.3128158610859142,0.2785624811023282,0.3274350223155683,0.1472801260173273,374558594.0,0.8018867924528302,0.0,115.0,127.05340597354184,37.47533523897234
강남구,11680700,세곡동,자산안정형,2,"강남자곡힐스테이트, 세곡푸르지오, LH단지",베드타운·자연친화형,학원가·에듀형,"지하철역 부재로 버스 의존(수서역/양재역 환승), 헌릉로 축선","자연 친화적 숲세권, 쾌적하고 조용한 신도시급 주거지, 아이 키우기 좋은 환경","철도망 부재로 서울 도심 접근성 열악, 자체 중심상업지구 취약으로 상권 단절","신혼부부, 공공임대 및 분양단지 거주 3040 패밀리",#역세권공백 #집객시설밀집 #환승요충지 #공원·숲세권,#초고자산 #3040맞벌이,#소비위축추세,"가족형 F&B, 키즈카페, 태권도/피아노 학원, 생활밀착 편의점","대형 오피스 식당, 심야 주점","[데이터] 학원·스터디카페·키즈교육 / 의류·잡화 편집숍  [현장키워드] 가족형 F&B, 키즈카페, 태권도/피아노 학원, 생활밀착 편의점","교육(×0.69), 의류·신발(×0.72)","생활용품(×2.61), 음식(×1.36)",도심 접근성은 아쉬우나 조용한 숲세권 가족단위 주거민의 기본 생필품 수요 중심 상권,기대수준,식어가는 강세상권,⑤ 경고(둔화),,,1.1760117238308747,883636040.01795,-0.0591813595896328,"[학원가·에듀형] 인구·인프라로 본 기대소비 대비 실제 ×1.18 (분기 약 9억 원 웃돎, 추세 악화). 유사 원형 동 대비 교육(×0.69), 의류·신발(×0.72) 비중이 낮아 해당 업종 공급 여지. 생활용품(×2.61), 음식(×1.36)은 이미 강세라 신규 진입 시 차별화 필요. 강세였으나 식는 중 — 신규 진입 보수적, 업종 전환 수요 관찰.",,33984.01666666667,306.3333333333333,0.0083272911036407,0.2716586469799837,0.3294071235347159,0.1658864968440035,816718603.0,0.2617924528301887,0.0,191.0,127.10430698125876,37.47066106826317
강남구,11680720,일원본동,자산안정형,2,"수서신동아, 디에이치자이개포, 래미안개포루체하임, 일원목련",의료·교통허브형,고자산·아파트형,"SRT 수서역 광역교통망, 3호선 수서/일원역, 대청역","삼성서울병원 배후 의료관광/환자/의료진 수요 풍부, 대모산 쾌적성, SRT 전국 광역 연결","임대아파트 및 환자 유동인구 혼재, 상권이 대형화되지 못하고 분산됨","삼성병원 임직원, 광역 이동 출장자, 의료 방문객, 고령층",#역세권 #의료허브,#초고자산 #관광·외국인 #고령층,#경쟁과열가능,"의료기기/약국, 건강식/죽 전문점, 단정한 한식당, 프랜차이즈 베이커리","자극적인 야간 유흥주점, 10대 타겟 패션로드샵","[데이터] 생활용품·무인점포·세탁 / 피트니스·필라테스·키즈카페·공방  [현장키워드] 의료기기/약국, 건강식/죽 전문점, 단정한 한식당, 프랜차이즈 베이커리","생활용품(×0.30), 여가·문화(×0.46)",의료비(×2.91),상급병원 의료 인프라와 SRT 교통 결절점을 축으로 탄탄한 목적성 소비가 발생하는 상권,초과달성,성장하는 강세상권,③ 확장형,,,2.336965580464205,2650232217.6377945,0.085174116490301,"[고자산·아파트형] 인구·인프라로 본 기대소비 대비 실제 ×2.34 (분기 약 27억 원 웃돎, 추세 개선). 유사 원형 동 대비 생활용품(×0.30), 여가·문화(×0.46) 비중이 낮아 해당 업종 공급 여지. 의료비(×2.91)은 이미 강세라 신규 진입 시 차별화 필요. 이미 강하고 더 커지는 중 — 핵심가 대신 2선 입지·배후 골목 공략.",,20127.684166666662,0.0,0.0,0.2108703281277417,0.2517287038399294,0.0774596635770683,1238926136.0,0.4386792452830189,1.0,103.0,127.08454846775312,37.48230888982903
강남구,11680730,일원1동,자산안정형,2,"수서신동아, 디에이치자이개포, 래미안개포루체하임, 일원목련",의료·교통허브형,근린주거형,"SRT 수서역 광역교통망, 3호선 수서/일원역, 대청역","삼성서울병원 배후 의료관광/환자/의료진 수요 풍부, 대모산 쾌적성, SRT 전국 광역 연결","임대아파트 및 환자 유동인구 혼재, 상권이 대형화되지 못하고 분산됨","삼성병원 임직원, 광역 이동 출장자, 의료 방문객, 고령층",#역세권공백,#관광·외국인 #고령층,,"의료기기/약국, 건강식/죽 전문점, 단정한 한식당, 프랜차이즈 베이커리","자극적인 야간 유흥주점, 10대 타겟 패션로드샵","[데이터] 학원·스터디카페·키즈교육 / 식자재마트·정육·반찬가게  [현장키워드] 의료기기/약국, 건강식/죽 전문점, 단정한 한식당, 프랜차이즈 베이커리","교육(×0.68), 식료품(×0.70)","유흥(×1.64), 의료비(×1.63)",상급병원 의료 인프라와 SRT 교통 결절점을 축으로 탄탄한 목적성 소비가 발생하는 상권,기대수준,안정(저평가),② 유출보완형 기회,45.0,158.0,0.860664353808153,-414938126.37153006,0.0131739805382569,"[근린주거형] 인구·인프라로 본 기대소비 대비 실제 ×0.86 (분기 약 4억 원 밑돎, 추세 보합). 유사 원형 동 대비 교육(×0.68), 식료품(×0.70) 비중이 낮아 해당 업종 공급 여지. 유흥(×1.64), 의료비(×1.63)은 이미 강세라 신규 진입 시 차별화 필요. 수요 대비 소비가 꾸준히 밖으로 샘 — 빠진 필수업종을 채우는 근린형 진입.",,14230.875,1506.3333333333333,0.1252233676975945,0.279106529209622,0.3063747496374059,0.230279715449962,353811956.0,0.490566037735849,0.0,74.0,127.08924254756424,37.49346892284447
강남구,11680740,일원2동,자산안정형,2,"수서신동아, 디에이치자이개포, 래미안개포루체하임, 일원목련",의료·교통허브형,고자산·아파트형,"SRT 수서역 광역교통망, 3호선 수서/일원역, 대청역","삼성서울병원 배후 의료관광/환자/의료진 수요 풍부, 대모산 쾌적성, SRT 전국 광역 연결","임대아파트 및 환자 유동인구 혼재, 상권이 대형화되지 못하고 분산됨","삼성병원 임직원, 광역 이동 출장자, 의료 방문객, 고령층",#역세권,#초고자산 #관광·외국인 #고령층,#소비위축추세,"의료기기/약국, 건강식/죽 전문점, 단정한 한식당, 프랜차이즈 베이커리","자극적인 야간 유흥주점, 10대 타겟 패션로드샵","[현장키워드] 의료기기/약국, 건강식/죽 전문점, 단정한 한식당, 프랜차이즈 베이커리",,"식료품(×1.58), 생활용품(×1.43)",상급병원 의료 인프라와 SRT 교통 결절점을 축으로 탄탄한 목적성 소비가 발생하는 상권,기대수준,위축되는 약세상권,⑥ 주의(위축),,,0.8716192970806407,-197630738.6413834,-0.0583165933179155,"[고자산·아파트형] 인구·인프라로 본 기대소비 대비 실제 ×0.87 (분기 약 2억 원 밑돎, 추세 악화). 식료품(×1.58), 생활용품(×1.43)은 이미 강세라 신규 진입 시 차별화 필요. 기대보다 약하고 더 약해지는 중 — 원인(재건축·공동화) 확인 전 진입 보류.",,13565.266666666668,0.0,0.0,0.2388760173468781,0.2978093546477205,0.1788691533451746,1181049180.0,0.0966981132075471,1.0,66.0,127.07883086584854,37.49628746986969
강남구,11680750,수서동,자산안정형,2,"수서신동아, 디에이치자이개포, 래미안개포루체하임, 일원목련",의료·교통허브형,고자산·아파트형,"SRT 수서역 광역교통망, 3호선 수서/일원역, 대청역","삼성서울병원 배후 의료관광/환자/의료진 수요 풍부, 대모산 쾌적성, SRT 전국 광역 연결","임대아파트 및 환자 유동인구 혼재, 상권이 대형화되지 못하고 분산됨","삼성병원 임직원, 광역 이동 출장자, 의료 방문객, 고령층",#다중역세권,#초고자산 #직장인밀집 #관광·외국인 #고령층,#주말공동화 #경쟁과열가능,"의료기기/약국, 건강식/죽 전문점, 단정한 한식당, 프랜차이즈 베이커리","자극적인 야간 유흥주점, 10대 타겟 패션로드샵","[데이터] 음식점·카페·배달전문점 / 의원(내과·소아과·치과)·약국  [현장키워드] 의료기기/약국, 건강식/죽 전문점, 단정한 한식당, 프랜차이즈 베이커리","음식(×0.07), 의료비(×0.09)",여가·문화(×12.01),상급병원 의료 인프라와 SRT 교통 결절점을 축으로 탄탄한 목적성 소비가 발생하는 상권,초과달성,성장하는 강세상권,③ 확장형,,,21.09339055219628,113519612985.57687,0.2144974328985519,"[고자산·아파트형] 인구·인프라로 본 기대소비 대비 실제 ×21.09 (분기 약 1,135억 원 웃돎, 추세 개선). 유사 원형 동 대비 음식(×0.07), 의료비(×0.09) 비중이 낮아 해당 업종 공급 여지. 여가·문화(×12.01)은 이미 강세라 신규 진입 시 차별화 필요. 이미 강하고 더 커지는 중 — 핵심가 대신 2선 입지·배후 골목 공략. ※ 배율 극단(×5↑): 대형점·본사 매출 주소 집계 가능성, 현장 확인 필요","배율 극단(×5↑): 대형점·본사 매출 주소 집계 가능성, 현장 확인 필요",13931.090833333334,17583.416666666668,1.383359475260231,0.2159560815628119,0.274850386804846,0.2874930667055904,831470238.0,0.0660377358490566,2.0,89.0,127.10014599671102,37.48691887050256
